Time,Force,Displacement,Optical Displacement,Mechanical Displacement
(s),(lbf),(in),(in),(in)
"137.501","5954","0.2927","0.05340","0.05908"
"137.601","5955","0.2931","0.05349","0.05922"
"137.701","5955","0.2934","0.05359","0.05935"
"137.801","5956","0.2937","0.05371","0.05949"
"137.901","5957","0.2941","0.05384","0.05962"
"138.001","5957","0.2944","0.05398","0.05976"
"138.101","5958","0.2947","0.05423","0.05989"
"138.201","5958","0.2951","0.05431","0.06002"
"138.301","5959","0.2954","0.05443","0.06016"
"138.401","5959","0.2957","0.05458","0.06029"
"138.501","5959","0.2961","0.05468","0.06043"
"138.601","5960","0.2964","0.05482","0.06056"
"138.701","5961","0.2967","0.05496","0.06070"
"138.801","5961","0.2971","0.05508","0.06083"
"138.901","5962","0.2974","0.05517","0.06097"
"139.001","5962","0.2977","0.05531","0.06110"
"139.101","5962","0.2981","0.05543","0.06124"
"139.201","5963","0.2984","0.05557","0.06137"
"139.301","5964","0.2987","0.05570","0.06151"
"139.401","5964","0.2991","0.05583","0.06163"
"139.501","5964","0.2994","0.05596","0.06176"
"139.601","5965","0.2997","0.05610","0.06190"
"139.701","5965","0.3001","0.05623","0.06203"
"139.801","5966","0.3004","0.05635","0.06217"
"139.901","5967","0.3007","0.05649","0.06231"
"140.001","5967","0.3011","0.05662","0.06244"
"140.101","5967","0.3014","0.05676","0.06258"
"140.201","5968","0.3017","0.05689","0.06271"
"140.301","5968","0.3021","0.05702","0.06285"
"140.401","5969","0.3024","0.05715","0.06299"
"140.501","5969","0.3027","0.05728","0.06312"
"140.601","5970","0.3031","0.05740","0.06326"
"140.701","5970","0.3034","0.05753","0.06340"
"140.801","5971","0.3037","0.05766","0.06353"
"140.901","5971","0.3041","0.05779","0.06367"
"141.001","5972","0.3044","0.05793","0.06380"
"141.101","5972","0.3047","0.05805","0.06394"
"141.201","5972","0.3051","0.05818","0.06408"
"141.301","5973","0.3054","0.05831","0.06422"
"141.401","5973","0.3057","0.05845","0.06435"
"141.501","5974","0.3061","0.05859","0.06449"
"141.601","5974","0.3064","0.05872","0.06462"
"141.701","5975","0.3067","0.05885","0.06475"
"141.801","5975","0.3071","0.05899","0.06489"
"141.901","5975","0.3074","0.05914","0.06502"
"142.001","5976","0.3077","0.05929","0.06516"
"142.101","5976","0.3081","0.05944","0.06530"
"142.201","5977","0.3084","0.05959","0.06544"
"142.301","5977","0.3087","0.05973","0.06558"
"142.401","5978","0.3091","0.05988","0.06571"
"142.501","5978","0.3094","0.06001","0.06585"
"142.601","5979","0.3097","0.06009","0.06599"
"142.701","5979","0.3101","0.06004","0.06612"
"142.801","5979","0.3104","0.06006","0.06626"
"142.901","5980","0.3107","0.06016","0.06640"
"143.001","5980","0.3111","0.06027","0.06654"
"143.101","5981","0.3114","0.06040","0.06668"
"143.201","5981","0.3117","0.06052","0.06681"
"143.301","5981","0.3121","0.06064","0.06695"
"143.401","5982","0.3124","0.06077","0.06709"
"143.501","5982","0.3127","0.06090","0.06723"
"143.601","5983","0.3131","0.06102","0.06737"
"143.701","5983","0.3134","0.06116","0.06750"
"143.801","5983","0.3137","0.06130","0.06764"
"143.901","5984","0.3141","0.06143","0.06778"
"144.001","5984","0.3144","0.06156","0.06791"
"144.101","5985","0.3147","0.06170","0.06805"
"144.201","5985","0.3151","0.06184","0.06819"
"144.301","5986","0.3154","0.06198","0.06833"
"144.401","5986","0.3157","0.06211","0.06847"
"144.501","5986","0.3161","0.06226","0.06860"
"144.601","5987","0.3164","0.06240","0.06874"
"144.701","5987","0.3167","0.06254","0.06888"
"144.801","5987","0.3171","0.06268","0.06902"
"144.901","5988","0.3174","0.06283","0.06916"
"145.001","5988","0.3177","0.06298","0.06930"
"145.101","5989","0.3181","0.06310","0.06944"
"145.201","5989","0.3184","0.06324","0.06958"
"145.301","5989","0.3187","0.06339","0.06972"
"145.401","5990","0.3191","0.06351","0.06986"
"145.501","5990","0.3194","0.06365","0.07000"
"145.601","5991","0.3197","0.06376","0.07014"
"145.701","5991","0.3201","0.06390","0.07028"
"145.801","5991","0.3204","0.06403","0.07042"
"145.901","5991","0.3207","0.06416","0.07056"
"146.001","5992","0.3211","0.06430","0.07070"
"146.101","5992","0.3214","0.06444","0.07084"
"146.201","5993","0.3217","0.06458","0.07099"
"146.301","5993","0.3221","0.06472","0.07112"
"146.401","5993","0.3224","0.06485","0.07125"
"146.501","5994","0.3227","0.06498","0.07140"
"146.601","5994","0.3231","0.06512","0.07154"
"146.701","5994","0.3234","0.06526","0.07168"
"146.801","5995","0.3237","0.06540","0.07182"
"146.901","5995","0.3241","0.06554","0.07196"
"147.001","5995","0.3244","0.06568","0.07210"
"147.101","5996","0.3247","0.06581","0.07225"
"147.201","5996","0.3251","0.06595","0.07239"
"147.301","5996","0.3254","0.06610","0.07253"
"147.401","5997","0.3257","0.06624","0.07267"
"147.501","5997","0.3261","0.06638","0.07281"
"147.601","5998","0.3264","0.06652","0.07296"
"147.701","5998","0.3267","0.06666","0.07310"
"147.801","5998","0.3271","0.06680","0.07324"
"147.901","5998","0.3274","0.06694","0.07338"
"148.001","5999","0.3277","0.06706","0.07353"
"148.101","5999","0.3281","0.06714","0.07367"
"148.201","5999","0.3284","0.06711","0.07381"
"148.301","6000","0.3287","0.06717","0.07396"
"148.401","6000","0.3291","0.06727","0.07410"
"148.501","6000","0.3294","0.06744","0.07424"
"148.601","6001","0.3297","0.06755","0.07438"
"148.701","6001","0.3301","0.06767","0.07453"
"148.801","6001","0.3304","0.06779","0.07467"
"148.901","6001","0.3307","0.06793","0.07482"
"149.001","6002","0.3311","0.06807","0.07495"
"149.101","6002","0.3314","0.06822","0.07509"
"149.201","6002","0.3317","0.06837","0.07523"
"149.301","6003","0.3321","0.06850","0.07538"
"149.401","6003","0.3324","0.06864","0.07552"
"149.501","6003","0.3327","0.06877","0.07567"
"149.601","6004","0.3331","0.06891","0.07581"
"149.701","6004","0.3334","0.06905","0.07596"
"149.801","6004","0.3337","0.06920","0.07610"
"149.901","6005","0.3341","0.06933","0.07625"
"150.001","6005","0.3344","0.06948","0.07639"
"150.101","6005","0.3347","0.06962","0.07653"
"150.201","6005","0.3351","0.06977","0.07668"
"150.301","6005","0.3354","0.06988","0.07682"
"150.401","6006","0.3357","0.07001","0.07697"
"150.501","6006","0.3361","0.07015","0.07712"
"150.601","6007","0.3364","0.07029","0.07726"
"150.701","6007","0.3367","0.07044","0.07741"
"150.801","6007","0.3371","0.07057","0.07755"
"150.901","6007","0.3374","0.07070","0.07770"
"151.001","6007","0.3377","0.07084","0.07784"
"151.101","6008","0.3381","0.07097","0.07799"
"151.201","6008","0.3384","0.07111","0.07813"
"151.301","6008","0.3387","0.07125","0.07828"
"151.401","6009","0.3391","0.07138","0.07843"
"151.501","6009","0.3394","0.07152","0.07857"
"151.601","6009","0.3397","0.07167","0.07871"
"151.701","6010","0.3401","0.07181","0.07886"
"151.801","6010","0.3404","0.07195","0.07900"
"151.901","6010","0.3407","0.07209","0.07915"
"152.001","6010","0.3411","0.07223","0.07930"
"152.101","6010","0.3414","0.07238","0.07945"
"152.201","6010","0.3417","0.07253","0.07959"
"152.301","6011","0.3421","0.07268","0.07974"
"152.401","6011","0.3424","0.07281","0.07989"
"152.501","6011","0.3427","0.07295","0.08004"
"152.601","6011","0.3431","0.07309","0.08019"
"152.701","6012","0.3434","0.07324","0.08034"
"152.801","6012","0.3437","0.07339","0.08049"
"152.901","6012","0.3441","0.07352","0.08063"
"153.001","6012","0.3444","0.07366","0.08078"
"153.101","6013","0.3447","0.07380","0.08093"
"153.201","6013","0.3451","0.07394","0.08108"
"153.301","6013","0.3454","0.07409","0.08123"
"153.401","6013","0.3457","0.07425","0.08138"
"153.501","6013","0.3461","0.07441","0.08153"
"153.601","6014","0.3464","0.07451","0.08168"
"153.701","6014","0.3467","0.07460","0.08183"
"153.801","6014","0.3471","0.07462","0.08199"
"153.901","6015","0.3474","0.07478","0.08214"
"154.001","6014","0.3477","0.07489","0.08229"
"154.101","6015","0.3481","0.07503","0.08244"
"154.201","6015","0.3484","0.07517","0.08259"
"154.301","6015","0.3487","0.07532","0.08273"
"154.401","6015","0.3491","0.07545","0.08287"
"154.501","6015","0.3494","0.07558","0.08301"
"154.601","6016","0.3497","0.07573","0.08316"
"154.701","6016","0.3501","0.07587","0.08331"
"154.801","6016","0.3504","0.07602","0.08346"
"154.901","6016","0.3507","0.07617","0.08361"
"155.001","6017","0.3511","0.07632","0.08377"
"155.101","6017","0.3514","0.07647","0.08392"
"155.201","6017","0.3517","0.07660","0.08407"
"155.301","6017","0.3521","0.07674","0.08423"
"155.401","6017","0.3524","0.07688","0.08438"
"155.501","6017","0.3527","0.07701","0.08453"
"155.601","6018","0.3531","0.07715","0.08468"
"155.701","6018","0.3534","0.07730","0.08484"
"155.801","6018","0.3537","0.07746","0.08499"
"155.901","6018","0.3541","0.07760","0.08514"
"156.001","6018","0.3544","0.07774","0.08530"
"156.101","6018","0.3547","0.07788","0.08545"
"156.201","6019","0.3551","0.07802","0.08561"
"156.301","6019","0.3554","0.07817","0.08576"
"156.401","6019","0.3557","0.07833","0.08592"
"156.501","6019","0.3561","0.07848","0.08607"
"156.601","6019","0.3564","0.07864","0.08623"
"156.701","6019","0.3567","0.07878","0.08638"
"156.801","6020","0.3571","0.07893","0.08654"
"156.901","6020","0.3574","0.07908","0.08667"
"157.001","6020","0.3577","0.07921","0.08683"
"157.101","6020","0.3581","0.07935","0.08699"
"157.201","6020","0.3584","0.07951","0.08714"
"157.301","6020","0.3587","0.07965","0.08730"
"157.401","6020","0.3591","0.07978","0.08745"
"157.501","6021","0.3594","0.07992","0.08761"
"157.601","6021","0.3597","0.08006","0.08777"
"157.701","6021","0.3601","0.08020","0.08792"
"157.801","6021","0.3604","0.08035","0.08808"
"157.901","6021","0.3607","0.08050","0.08824"
"158.001","6021","0.3611","0.08065","0.08840"
"158.101","6022","0.3614","0.08079","0.08856"
"158.201","6021","0.3617","0.08094","0.08871"
"158.301","6022","0.3621","0.08108","0.08887"
"158.401","6022","0.3624","0.08123","0.08903"
"158.501","6021","0.3627","0.08138","0.08918"
"158.601","6022","0.3631","0.08152","0.08934"
"158.701","6022","0.3634","0.08167","0.08950"
"158.801","6022","0.3637","0.08183","0.08966"
"158.901","6022","0.3641","0.08198","0.08982"
"159.001","6022","0.3644","0.08213","0.08998"
"159.101","6023","0.3647","0.08229","0.09014"
"159.201","6023","0.3651","0.08245","0.09030"
"159.301","6023","0.3654","0.08255","0.09046"
"159.401","6023","0.3657","0.08264","0.09062"
"159.501","6023","0.3661","0.08272","0.09078"
"159.601","6023","0.3664","0.08288","0.09094"
"159.701","6023","0.3667","0.08300","0.09109"
"159.801","6023","0.3671","0.08315","0.09125"
"159.901","6024","0.3674","0.08330","0.09141"
"160.001","6023","0.3677","0.08345","0.09157"
"160.101","6024","0.3681","0.08361","0.09174"
"160.201","6023","0.3684","0.08376","0.09190"
"160.301","6024","0.3687","0.08390","0.09206"
"160.401","6024","0.3691","0.08406","0.09222"
"160.501","6024","0.3694","0.08422","0.09239"
"160.601","6024","0.3697","0.08437","0.09255"
"160.701","6024","0.3701","0.08452","0.09272"
"160.801","6024","0.3704","0.08467","0.09288"
"160.901","6024","0.3707","0.08482","0.09304"
"161.001","6024","0.3711","0.08497","0.09321"
"161.101","6025","0.3714","0.08512","0.09337"
"161.201","6025","0.3717","0.08527","0.09354"
"161.301","6025","0.3721","0.08543","0.09370"
"161.401","6024","0.3724","0.08557","0.09387"
"161.501","6025","0.3727","0.08572","0.09403"
"161.601","6024","0.3731","0.08587","0.09420"
"161.701","6025","0.3734","0.08601","0.09436"
"161.801","6025","0.3737","0.08617","0.09453"
"161.901","6025","0.3741","0.08631","0.09469"
"162.001","6025","0.3744","0.08647","0.09486"
"162.101","6025","0.3747","0.08662","0.09503"
"162.201","6025","0.3751","0.08678","0.09519"
"162.301","6025","0.3754","0.08694","0.09536"
"162.401","6025","0.3757","0.08709","0.09553"
"162.501","6025","0.3761","0.08725","0.09569"
"162.601","6025","0.3764","0.08741","0.09585"
"162.701","6025","0.3767","0.08756","0.09602"
"162.801","6025","0.3771","0.08771","0.09619"
"162.901","6025","0.3774","0.08788","0.09636"
"163.001","6026","0.3777","0.08804","0.09653"
"163.101","6026","0.3781","0.08818","0.09670"
"163.201","6026","0.3784","0.08834","0.09687"
"163.301","6026","0.3787","0.08849","0.09704"
"163.401","6026","0.3791","0.08866","0.09721"
"163.501","6025","0.3794","0.08882","0.09738"
"163.601","6026","0.3797","0.08898","0.09755"
"163.701","6026","0.3801","0.08914","0.09773"
"163.801","6026","0.3804","0.08931","0.09789"
"163.901","6025","0.3807","0.08947","0.09807"
"164.001","6026","0.3811","0.08962","0.09824"
"164.101","6026","0.3814","0.08977","0.09841"
"164.201","6026","0.3817","0.08994","0.09858"
"164.301","6026","0.3821","0.09008","0.09876"
"164.401","6026","0.3824","0.09024","0.09893"
"164.501","6026","0.3827","0.09040","0.09911"
"164.601","6026","0.3831","0.09056","0.09928"
"164.701","6026","0.3834","0.09072","0.09945"
"164.801","6026","0.3837","0.09087","0.09963"
"164.901","6026","0.3841","0.09103","0.09980"
"165.001","6026","0.3844","0.09119","0.09996"
"165.101","6026","0.3847","0.09136","0.10014"
"165.201","6026","0.3851","0.09150","0.10031"
"165.301","6026","0.3854","0.09163","0.10049"
"165.401","6026","0.3857","0.09175","0.10067"
"165.501","6026","0.3861","0.09189","0.10085"
"165.601","6026","0.3864","0.09203","0.10102"
"165.701","6026","0.3867","0.09218","0.10120"
"165.801","6026","0.3871","0.09233","0.10138"
"165.901","6025","0.3874","0.09249","0.10156"
"166.001","6026","0.3877","0.09265","0.10173"
"166.101","6026","0.3881","0.09282","0.10191"
"166.201","6026","0.3884","0.09299","0.10209"
"166.301","6026","0.3887","0.09315","0.10227"
"166.401","6026","0.3891","0.09332","0.10245"
"166.501","6026","0.3894","0.09349","0.10263"
"166.601","6026","0.3897","0.09366","0.10281"
"166.701","6025","0.3901","0.09381","0.10299"
"166.801","6025","0.3904","0.09397","0.10317"
"166.901","6026","0.3907","0.09414","0.10336"
"167.001","6025","0.3911","0.09430","0.10354"
"167.101","6025","0.3914","0.09446","0.10372"
"167.201","6026","0.3917","0.09463","0.10391"
"167.255","6025","0.3919","0.09472","0.10400"
"268.264","5658","0.3921","0.09546","0.10400"
"268.291","5658","0.3921","0.09546","0.10400"
"268.391","5663","0.3921","0.09546","0.10400"
"268.465","5714","0.3924","0.09547","0.10400"
"268.548","5764","0.3927","0.09550","0.10400"
"268.635","5814","0.3930","0.09554","0.10400"
"268.724","5864","0.3933","0.09561","0.10400"
"268.816","5914","0.3936","0.09573","0.10400"
"268.914","5965","0.3939","0.09579","0.10400"
"269.014","6013","0.3942","0.09587","0.10400"
"269.114","6055","0.3946","0.09592","0.10400"
"269.214","6090","0.3949","0.09600","0.10400"
"269.314","6116","0.3952","0.09611","0.10400"
"269.414","6133","0.3956","0.09622","0.10400"
"269.514","6141","0.3959","0.09635","0.10400"
"269.614","6142","0.3962","0.09648","0.10400"
"269.714","6140","0.3966","0.09662","0.10400"
"269.814","6136","0.3969","0.09678","0.10400"
"269.914","6130","0.3972","0.09694","0.10400"
"270.014","6124","0.3976","0.09710","0.10400"
"270.114","6117","0.3979","0.09726","0.10400"
"270.214","6110","0.3982","0.09742","0.10400"
"270.314","6104","0.3986","0.09765","0.10400"
"270.414","6097","0.3989","0.09783","0.10400"
"270.514","6090","0.3992","0.09800","0.10400"
"270.614","6083","0.3996","0.09817","0.10400"
"270.714","6076","0.3999","0.09835","0.10400"
"270.814","6069","0.4002","0.09847","0.10400"
"270.914","6062","0.4006","0.09866","0.10400"
"271.014","6057","0.4009","0.09888","0.10400"
"271.114","6052","0.4012","0.09908","0.10400"
"271.214","6047","0.4016","0.09924","0.10400"
"271.314","6043","0.4019","0.09942","0.10400"
"271.414","6040","0.4022","0.09958","0.10400"
"271.514","6038","0.4026","0.09974","0.10400"
"271.614","6036","0.4029","0.09989","0.10400"
"271.714","6034","0.4032","0.10006","0.10400"
"271.814","6032","0.4036","0.10022","0.10400"
"271.914","6031","0.4039","0.10037","0.10400"
"272.014","6030","0.4042","0.10049","0.10400"
"272.114","6029","0.4046","0.10058","0.10400"
"272.214","6028","0.4049","0.10080","0.10400"
"272.314","6027","0.4052","0.10093","0.10400"
"272.414","6027","0.4056","0.10108","0.10400"
"272.514","6026","0.4059","0.10123","0.10400"
"272.614","6025","0.4062","0.10139","0.10400"
"272.714","6025","0.4066","0.10157","0.10400"
"272.814","6024","0.4069","0.10172","0.10400"
"272.914","6024","0.4072","0.10187","0.10400"
"273.014","6023","0.4076","0.10203","0.10400"
"273.114","6023","0.4079","0.10217","0.10400"
"273.214","6022","0.4082","0.10234","0.10400"
"273.314","6022","0.4086","0.10250","0.10400"
"273.414","6021","0.4089","0.10266","0.10400"
"273.514","6020","0.4092","0.10282","0.10400"
"273.614","6020","0.4096","0.10300","0.10400"
"273.714","6019","0.4099","0.10316","0.10400"
"273.814","6019","0.4102","0.10332","0.10400"
"273.914","6019","0.4106","0.10347","0.10400"
"274.014","6018","0.4109","0.10364","0.10400"
"274.114","6017","0.4112","0.10381","0.10400"
"274.214","6017","0.4116","0.10397","0.10400"
"274.314","6016","0.4119","0.10414","0.10400"
"274.414","6016","0.4122","0.10430","0.10400"
"274.514","6015","0.4126","0.10447","0.10400"
"274.614","6014","0.4129","0.10466","0.10400"
"274.714","6014","0.4132","0.10481","0.10400"
"274.814","6014","0.4136","0.10497","0.10400"
"274.914","6013","0.4139","0.10514","0.10400"
"275.014","6012","0.4142","0.10530","0.10400"
"275.114","6011","0.4146","0.10546","0.10400"
"275.214","6011","0.4149","0.10563","0.10400"
"275.314","6010","0.4152","0.10579","0.10400"
"275.414","6010","0.4156","0.10597","0.10400"
"275.514","6009","0.4159","0.10613","0.10400"
"275.614","6008","0.4162","0.10631","0.10400"
"275.714","6008","0.4166","0.10646","0.10400"
"275.814","6007","0.4169","0.10662","0.10400"
"275.914","6006","0.4172","0.10679","0.10400"
"276.014","6006","0.4176","0.10696","0.10400"
"276.114","6005","0.4179","0.10712","0.10400"
"276.214","6004","0.4182","0.10728","0.10400"
"276.314","6003","0.4186","0.10744","0.10400"
"276.414","6002","0.4189","0.10759","0.10400"
"276.514","6001","0.4192","0.10774","0.10400"
"276.614","6001","0.4196","0.10790","0.10400"
"276.714","6001","0.4199","0.10807","0.10400"
"276.814","5999","0.4202","0.10824","0.10400"
"276.914","5998","0.4206","0.10840","0.10400"
"277.014","5998","0.4209","0.10858","0.10400"
"277.114","5996","0.4212","0.10877","0.10400"
"277.214","5996","0.4216","0.10893","0.10400"
"277.314","5995","0.4219","0.10910","0.10400"
"277.414","5994","0.4222","0.10927","0.10400"
"277.514","5993","0.4226","0.10943","0.10400"
"277.614","5992","0.4229","0.10959","0.10400"
"277.714","5991","0.4232","0.10975","0.10400"
"277.814","5990","0.4236","0.10990","0.10400"
"277.914","5989","0.4239","0.11008","0.10400"
"278.014","5988","0.4242","0.11024","0.10400"
"278.114","5987","0.4246","0.11039","0.10400"
"278.214","5985","0.4249","0.11054","0.10400"
"278.314","5985","0.4252","0.11069","0.10400"
"278.414","5983","0.4256","0.11086","0.10400"
"278.514","5982","0.4259","0.11102","0.10400"
"278.614","5982","0.4262","0.11119","0.10400"
"278.714","5980","0.4266","0.11135","0.10400"
"278.814","5979","0.4269","0.11151","0.10400"
"278.914","5978","0.4272","0.11168","0.10400"
"279.014","5977","0.4276","0.11186","0.10400"
"279.114","5975","0.4279","0.11202","0.10400"
"279.214","5974","0.4282","0.11220","0.10400"
"279.314","5973","0.4286","0.11234","0.10400"
"279.414","5971","0.4289","0.11248","0.10400"
"279.514","5970","0.4292","0.11263","0.10400"
"279.614","5969","0.4296","0.11278","0.10400"
"279.714","5968","0.4299","0.11293","0.10400"
"279.814","5966","0.4302","0.11309","0.10400"
"279.914","5965","0.4306","0.11325","0.10400"
"280.014","5964","0.4309","0.11340","0.10400"
"280.114","5962","0.4312","0.11357","0.10400"
"280.214","5960","0.4316","0.11374","0.10400"
"280.314","5959","0.4319","0.11392","0.10400"
"280.414","5958","0.4322","0.11408","0.10400"
"280.514","5956","0.4326","0.11424","0.10400"
"280.614","5955","0.4329","0.11441","0.10400"
"280.714","5953","0.4332","0.11456","0.10400"
"280.814","5952","0.4336","0.11471","0.10400"
"280.914","5950","0.4339","0.11487","0.10400"
"281.014","5949","0.4342","0.11502","0.10400"
"281.114","5947","0.4346","0.11517","0.10400"
"281.214","5946","0.4349","0.11533","0.10400"
"281.314","5944","0.4352","0.11548","0.10400"
"281.414","5942","0.4356","0.11563","0.10400"
"281.514","5940","0.4359","0.11578","0.10400"
"281.614","5939","0.4362","0.11593","0.10400"
"281.714","5937","0.4366","0.11609","0.10400"
"281.814","5936","0.4369","0.11625","0.10400"
"281.914","5934","0.4372","0.11641","0.10400"
"282.014","5932","0.4376","0.11656","0.10400"
"282.114","5930","0.4379","0.11673","0.10400"
"282.214","5928","0.4382","0.11688","0.10400"
"282.314","5927","0.4386","0.11703","0.10400"
"282.414","5925","0.4389","0.11718","0.10400"
"282.514","5923","0.4392","0.11736","0.10400"
"282.614","5921","0.4396","0.11752","0.10400"
"282.714","5919","0.4399","0.11767","0.10400"
"282.814","5917","0.4402","0.11781","0.10400"
"282.914","5915","0.4406","0.11796","0.10400"
"283.014","5913","0.4409","0.11812","0.10400"
"283.114","5911","0.4412","0.11829","0.10400"
"283.214","5909","0.4416","0.11844","0.10400"
"283.314","5907","0.4419","0.11859","0.10400"
"283.414","5905","0.4422","0.11874","0.10400"
"283.514","5903","0.4426","0.11889","0.10400"
"283.614","5901","0.4429","0.11904","0.10400"
"283.714","5899","0.4432","0.11919","0.10400"
"283.814","5897","0.4436","0.11933","0.10400"
"283.914","5895","0.4439","0.11947","0.10400"
"284.014","5893","0.4442","0.11961","0.10400"
"284.114","5891","0.4446","0.11975","0.10400"
"284.214","5889","0.4449","0.11990","0.10400"
"284.314","5886","0.4452","0.12005","0.10400"
"284.414","5884","0.4456","0.12019","0.10400"
"284.514","5882","0.4459","0.12034","0.10400"
"284.614","5880","0.4462","0.12049","0.10400"
"284.714","5877","0.4466","0.12062","0.10400"
"284.814","5875","0.4469","0.12078","0.10400"
"284.914","5873","0.4472","0.12090","0.10400"
"285.014","5871","0.4476","0.12106","0.10400"
"285.114","5868","0.4479","0.12120","0.10400"
"285.214","5866","0.4482","0.12135","0.10400"
"285.314","5863","0.4486","0.12151","0.10400"
"285.414","5861","0.4489","0.12167","0.10400"
"285.514","5859","0.4492","0.12182","0.10400"
"285.614","5856","0.4496","0.12198","0.10400"
"285.714","5854","0.4499","0.12212","0.10400"
"285.814","5851","0.4502","0.12228","0.10400"
"285.914","5849","0.4506","0.12241","0.10400"
"286.014","5847","0.4509","0.12255","0.10400"
"286.114","5844","0.4512","0.12268","0.10400"
"286.214","5842","0.4516","0.12283","0.10400"
"286.314","5839","0.4519","0.12298","0.10400"
"286.414","5836","0.4522","0.12312","0.10400"
"286.514","5834","0.4526","0.12326","0.10400"
"286.614","5831","0.4529","0.12342","0.10400"
"286.714","5829","0.4532","0.12357","0.10400"
"286.814","5826","0.4536","0.12373","0.10400"
"286.914","5823","0.4539","0.12388","0.10400"
"287.014","5821","0.4542","0.12403","0.10400"
"287.114","5818","0.4546","0.12418","0.10400"
"287.214","5815","0.4549","0.12435","0.10400"
"287.314","5813","0.4552","0.12451","0.10400"
"287.414","5810","0.4556","0.12467","0.10400"
"287.514","5807","0.4559","0.12483","0.10400"
"287.614","5805","0.4562","0.12496","0.10400"
"287.714","5802","0.4566","0.12512","0.10400"
"287.814","5799","0.4569","0.12526","0.10400"
"287.914","5796","0.4572","0.12540","0.10400"
"288.014","5794","0.4576","0.12554","0.10400"
"288.114","5791","0.4579","0.12568","0.10400"
"288.214","5788","0.4582","0.12583","0.10400"
"288.314","5785","0.4586","0.12598","0.10400"
"288.414","5782","0.4589","0.12612","0.10400"
"288.514","5779","0.4592","0.12627","0.10400"
"288.614","5777","0.4596","0.12641","0.10400"
"288.714","5773","0.4599","0.12654","0.10400"
"288.814","5770","0.4602","0.12669","0.10400"
"288.914","5767","0.4606","0.12685","0.10400"
"289.014","5764","0.4609","0.12699","0.10400"
"289.114","5761","0.4612","0.12713","0.10400"
"289.214","5758","0.4616","0.12727","0.10400"
"289.314","5756","0.4619","0.12741","0.10400"
"289.414","5752","0.4622","0.12755","0.10400"
"289.514","5749","0.4626","0.12770","0.10400"
"289.614","5746","0.4629","0.12786","0.10400"
"289.714","5743","0.4632","0.12803","0.10400"
"289.814","5740","0.4636","0.12817","0.10400"
"289.914","5737","0.4639","0.12831","0.10400"
"290.014","5734","0.4642","0.12846","0.10400"
"290.114","5730","0.4646","0.12860","0.10400"
"290.214","5727","0.4649","0.12874","0.10400"
"290.314","5724","0.4652","0.12887","0.10400"
"290.414","5721","0.4656","0.12902","0.10400"
"290.514","5718","0.4659","0.12918","0.10400"
"290.614","5714","0.4662","0.12935","0.10400"
"290.714","5711","0.4666","0.12952","0.10400"
"290.814","5708","0.4669","0.12967","0.10400"
"290.914","5704","0.4672","0.12982","0.10400"
"291.014","5701","0.4676","0.12996","0.10400"
"291.114","5698","0.4679","0.13010","0.10400"
"291.214","5694","0.4682","0.13026","0.10400"
"291.314","5691","0.4686","0.13040","0.10400"
"291.414","5687","0.4689","0.13055","0.10400"
"291.514","5684","0.4692","0.13071","0.10400"
"291.614","5680","0.4696","0.13087","0.10400"
"291.714","5677","0.4699","0.13103","0.10400"
"291.814","5673","0.4702","0.13119","0.10400"
"291.914","5670","0.4706","0.13133","0.10400"
"292.014","5666","0.4709","0.13147","0.10400"
"292.114","5663","0.4712","0.13162","0.10400"
"292.214","5659","0.4716","0.13176","0.10400"
"292.314","5656","0.4719","0.13190","0.10400"
"292.414","5652","0.4722","0.13205","0.10400"
"292.514","5649","0.4726","0.13219","0.10400"
"292.614","5645","0.4729","0.13234","0.10400"
"292.714","5641","0.4732","0.13248","0.10400"
"292.814","5637","0.4736","0.13262","0.10400"
"292.914","5634","0.4739","0.13274","0.10400"
"293.014","5630","0.4742","0.13289","0.10400"
"293.114","5626","0.4746","0.13303","0.10400"
"293.214","5623","0.4749","0.13317","0.10400"
"293.314","5619","0.4752","0.13332","0.10400"
"293.414","5615","0.4756","0.13347","0.10400"
"293.514","5611","0.4759","0.13362","0.10400"
"293.614","5608","0.4762","0.13376","0.10400"
"293.714","5604","0.4766","0.13390","0.10400"
"293.814","5600","0.4769","0.13407","0.10400"
"293.914","5596","0.4772","0.13421","0.10400"
"294.014","5592","0.4776","0.13436","0.10400"
"294.114","5588","0.4779","0.13450","0.10400"
"294.214","5584","0.4782","0.13464","0.10400"
"294.314","5580","0.4786","0.13478","0.10400"
"294.414","5576","0.4789","0.13492","0.10400"
"294.514","5572","0.4792","0.13507","0.10400"
"294.614","5568","0.4796","0.13523","0.10400"
"294.714","5564","0.4799","0.13538","0.10400"
"294.814","5560","0.4802","0.13552","0.10400"
"294.914","5556","0.4806","0.13567","0.10400"
"295.014","5552","0.4809","0.13582","0.10400"
"295.114","5547","0.4812","0.13598","0.10400"
"295.214","5543","0.4816","0.13613","0.10400"
"295.314","5539","0.4819","0.13627","0.10400"
"295.414","5535","0.4822","0.13641","0.10400"
"295.514","5531","0.4826","0.13655","0.10400"
"295.614","5527","0.4829","0.13670","0.10400"
"295.714","5522","0.4832","0.13682","0.10400"
"295.814","5518","0.4836","0.13696","0.10400"
"295.914","5514","0.4839","0.13710","0.10400"
"296.014","5509","0.4842","0.13724","0.10400"
"296.114","5505","0.4846","0.13737","0.10400"
"296.214","5501","0.4849","0.13752","0.10400"
