Time,Force,Displacement,Optical Displacement,Mechanical Displacement
(s),(lbf),(in),(in),(in)
"169.801","23114","0.2831","0.00815","0.00925"
"169.901","23121","0.2834","0.00830","0.00939"
"170.001","23124","0.2836","0.00850","0.00954"
"170.101","23127","0.2839","0.00861","0.00970"
"170.201","23131","0.2841","0.00881","0.00985"
"170.301","23138","0.2844","0.00893","0.01001"
"170.401","23145","0.2846","0.00902","0.01015"
"170.501","23154","0.2849","0.00915","0.01029"
"170.601","23165","0.2851","0.00929","0.01042"
"170.701","23175","0.2854","0.00942","0.01055"
"170.801","23185","0.2856","0.00954","0.01067"
"170.901","23196","0.2859","0.00967","0.01079"
"171.001","23207","0.2861","0.00979","0.01091"
"171.101","23217","0.2864","0.00991","0.01102"
"171.201","23226","0.2866","0.01002","0.01113"
"171.301","23236","0.2869","0.01013","0.01124"
"171.401","23245","0.2871","0.01025","0.01134"
"171.501","23254","0.2874","0.01034","0.01144"
"171.601","23262","0.2876","0.01045","0.01154"
"171.701","23271","0.2879","0.01054","0.01164"
"171.801","23281","0.2881","0.01062","0.01174"
"171.901","23288","0.2884","0.01074","0.01183"
"172.001","23296","0.2886","0.01083","0.01193"
"172.101","23305","0.2889","0.01093","0.01202"
"172.201","23313","0.2891","0.01100","0.01212"
"172.301","23320","0.2894","0.01109","0.01221"
"172.401","23328","0.2896","0.01117","0.01231"
"172.501","23336","0.2899","0.01127","0.01240"
"172.601","23342","0.2901","0.01137","0.01249"
"172.701","23350","0.2904","0.01146","0.01258"
"172.801","23358","0.2906","0.01156","0.01268"
"172.901","23365","0.2909","0.01165","0.01277"
"173.001","23371","0.2911","0.01175","0.01286"
"173.101","23378","0.2914","0.01183","0.01296"
"173.201","23386","0.2916","0.01192","0.01305"
"173.301","23392","0.2919","0.01200","0.01314"
"173.401","23398","0.2921","0.01209","0.01323"
"173.501","23405","0.2924","0.01220","0.01333"
"173.601","23412","0.2926","0.01228","0.01342"
"173.701","23417","0.2929","0.01238","0.01350"
"173.801","23423","0.2931","0.01248","0.01360"
"173.901","23430","0.2934","0.01257","0.01369"
"174.001","23436","0.2936","0.01266","0.01378"
"174.101","23441","0.2939","0.01275","0.01387"
"174.201","23446","0.2941","0.01284","0.01397"
"174.301","23453","0.2944","0.01293","0.01406"
"174.401","23458","0.2946","0.01302","0.01415"
"174.501","23463","0.2949","0.01310","0.01424"
"174.601","23469","0.2951","0.01320","0.01433"
"174.701","23475","0.2954","0.01326","0.01442"
"174.801","23479","0.2956","0.01333","0.01451"
"174.901","23485","0.2959","0.01341","0.01461"
"175.001","23490","0.2961","0.01350","0.01469"
"175.101","23495","0.2964","0.01357","0.01478"
"175.201","23501","0.2966","0.01366","0.01487"
"175.301","23506","0.2969","0.01375","0.01496"
"175.401","23511","0.2971","0.01384","0.01505"
"175.501","23516","0.2974","0.01392","0.01514"
"175.601","23521","0.2976","0.01400","0.01523"
"175.701","23526","0.2979","0.01407","0.01533"
"175.801","23530","0.2981","0.01415","0.01541"
"175.901","23535","0.2984","0.01423","0.01551"
"176.001","23540","0.2986","0.01432","0.01560"
"176.101","23545","0.2989","0.01439","0.01569"
"176.201","23550","0.2991","0.01447","0.01578"
"176.301","23554","0.2994","0.01455","0.01587"
"176.401","23558","0.2996","0.01466","0.01595"
"176.501","23563","0.2999","0.01474","0.01604"
"176.601","23567","0.3001","0.01483","0.01613"
"176.701","23571","0.3004","0.01492","0.01622"
"176.801","23576","0.3006","0.01502","0.01631"
"176.901","23580","0.3009","0.01511","0.01640"
"177.001","23585","0.3011","0.01520","0.01649"
"177.101","23590","0.3014","0.01529","0.01658"
"177.201","23593","0.3016","0.01537","0.01667"
"177.301","23597","0.3019","0.01544","0.01676"
"177.401","23602","0.3021","0.01550","0.01685"
"177.501","23606","0.3024","0.01556","0.01694"
"177.601","23609","0.3026","0.01566","0.01703"
"177.701","23614","0.3029","0.01575","0.01712"
"177.801","23619","0.3031","0.01584","0.01720"
"177.901","23623","0.3034","0.01594","0.01730"
"178.001","23626","0.3036","0.01603","0.01739"
"178.101","23630","0.3039","0.01612","0.01748"
"178.201","23635","0.3041","0.01621","0.01757"
"178.301","23638","0.3044","0.01629","0.01766"
"178.401","23642","0.3046","0.01639","0.01775"
"178.501","23647","0.3049","0.01648","0.01784"
"178.601","23651","0.3051","0.01655","0.01793"
"178.701","23655","0.3054","0.01664","0.01802"
"178.801","23658","0.3056","0.01673","0.01811"
"178.901","23662","0.3059","0.01682","0.01820"
"179.001","23666","0.3061","0.01691","0.01830"
"179.101","23670","0.3064","0.01701","0.01838"
"179.201","23673","0.3066","0.01710","0.01847"
"179.301","23678","0.3069","0.01720","0.01856"
"179.401","23681","0.3071","0.01729","0.01866"
"179.501","23685","0.3074","0.01737","0.01875"
"179.601","23689","0.3076","0.01746","0.01884"
"179.701","23692","0.3079","0.01755","0.01893"
"179.801","23696","0.3081","0.01765","0.01902"
"179.901","23699","0.3084","0.01775","0.01912"
"180.001","23703","0.3086","0.01783","0.01921"
"180.101","23707","0.3089","0.01793","0.01930"
"180.201","23711","0.3091","0.01802","0.01940"
"180.301","23715","0.3094","0.01809","0.01949"
"180.401","23718","0.3096","0.01817","0.01957"
"180.501","23722","0.3099","0.01827","0.01967"
"180.601","23725","0.3101","0.01835","0.01976"
"180.701","23729","0.3104","0.01845","0.01985"
"180.801","23733","0.3106","0.01854","0.01995"
"180.901","23736","0.3109","0.01864","0.02004"
"181.001","23739","0.3111","0.01872","0.02014"
"181.101","23743","0.3114","0.01881","0.02023"
"181.201","23747","0.3116","0.01890","0.02033"
"181.301","23750","0.3119","0.01898","0.02042"
"181.401","23753","0.3121","0.01908","0.02052"
"181.501","23757","0.3124","0.01917","0.02061"
"181.601","23761","0.3126","0.01926","0.02070"
"181.701","23763","0.3129","0.01935","0.02079"
"181.801","23767","0.3131","0.01945","0.02089"
"181.901","23771","0.3134","0.01954","0.02098"
"182.001","23774","0.3136","0.01963","0.02108"
"182.101","23777","0.3139","0.01974","0.02118"
"182.201","23780","0.3141","0.01984","0.02127"
"182.301","23785","0.3144","0.01994","0.02137"
"182.401","23788","0.3146","0.02002","0.02147"
"182.501","23790","0.3149","0.02011","0.02156"
"182.601","23794","0.3151","0.02020","0.02166"
"182.701","23798","0.3154","0.02028","0.02176"
"182.801","23801","0.3156","0.02040","0.02184"
"182.901","23804","0.3159","0.02050","0.02194"
"183.001","23808","0.3161","0.02059","0.02204"
"183.101","23811","0.3164","0.02068","0.02213"
"183.201","23813","0.3166","0.02076","0.02223"
"183.301","23816","0.3169","0.02085","0.02233"
"183.401","23820","0.3171","0.02095","0.02243"
"183.501","23824","0.3174","0.02105","0.02252"
"183.601","23825","0.3176","0.02113","0.02262"
"183.701","23830","0.3179","0.02122","0.02272"
"183.801","23833","0.3181","0.02131","0.02282"
"183.901","23835","0.3184","0.02139","0.02291"
"184.001","23838","0.3186","0.02147","0.02301"
"184.101","23842","0.3189","0.02156","0.02310"
"184.201","23845","0.3191","0.02165","0.02320"
"184.301","23848","0.3194","0.02172","0.02329"
"184.401","23851","0.3196","0.02180","0.02339"
"184.501","23855","0.3199","0.02189","0.02349"
"184.601","23858","0.3201","0.02200","0.02359"
"184.701","23860","0.3204","0.02209","0.02369"
"184.801","23864","0.3206","0.02218","0.02379"
"184.901","23868","0.3209","0.02227","0.02389"
"185.001","23869","0.3211","0.02239","0.02398"
"185.101","23872","0.3214","0.02247","0.02408"
"185.201","23876","0.3216","0.02255","0.02418"
"185.301","23879","0.3219","0.02266","0.02428"
"185.401","23882","0.3221","0.02274","0.02438"
"185.501","23884","0.3224","0.02283","0.02447"
"185.601","23888","0.3226","0.02293","0.02457"
"185.701","23890","0.3229","0.02302","0.02466"
"185.801","23893","0.3231","0.02310","0.02476"
"185.901","23896","0.3234","0.02318","0.02486"
"186.001","23899","0.3236","0.02326","0.02496"
"186.101","23902","0.3239","0.02336","0.02506"
"186.201","23905","0.3241","0.02346","0.02516"
"186.301","23908","0.3244","0.02354","0.02526"
"186.401","23911","0.3246","0.02364","0.02536"
"186.501","23913","0.3249","0.02372","0.02546"
"186.601","23916","0.3251","0.02381","0.02555"
"186.701","23920","0.3254","0.02391","0.02565"
"186.801","23922","0.3256","0.02402","0.02575"
"186.901","23925","0.3259","0.02410","0.02584"
"187.001","23928","0.3261","0.02419","0.02594"
"187.101","23931","0.3264","0.02429","0.02604"
"187.201","23933","0.3266","0.02438","0.02614"
"187.301","23936","0.3269","0.02445","0.02624"
"187.401","23939","0.3271","0.02455","0.02634"
"187.501","23942","0.3274","0.02464","0.02643"
"187.601","23945","0.3276","0.02474","0.02654"
"187.701","23948","0.3279","0.02485","0.02663"
"187.801","23951","0.3281","0.02494","0.02673"
"187.901","23953","0.3284","0.02503","0.02683"
"188.001","23956","0.3286","0.02512","0.02693"
"188.101","23959","0.3289","0.02523","0.02703"
"188.201","23961","0.3291","0.02533","0.02713"
"188.301","23964","0.3294","0.02541","0.02723"
"188.401","23967","0.3296","0.02552","0.02733"
"188.501","23969","0.3299","0.02560","0.02742"
"188.601","23972","0.3301","0.02568","0.02752"
"188.701","23975","0.3304","0.02577","0.02762"
"188.801","23978","0.3306","0.02586","0.02772"
"188.901","23980","0.3309","0.02596","0.02782"
"189.001","23983","0.3311","0.02605","0.02792"
"189.101","23986","0.3314","0.02614","0.02802"
"189.201","23989","0.3316","0.02623","0.02812"
"189.301","23991","0.3319","0.02632","0.02822"
"189.401","23994","0.3321","0.02642","0.02832"
"189.501","23997","0.3324","0.02651","0.02842"
"189.601","23999","0.3326","0.02660","0.02852"
"189.701","24001","0.3329","0.02669","0.02862"
"189.801","24005","0.3331","0.02679","0.02872"
"189.901","24007","0.3334","0.02687","0.02882"
"190.001","24009","0.3336","0.02696","0.02892"
"190.101","24011","0.3339","0.02705","0.02902"
"190.201","24014","0.3341","0.02714","0.02911"
"190.301","24017","0.3344","0.02723","0.02921"
"190.401","24019","0.3346","0.02732","0.02931"
"190.501","24022","0.3349","0.02741","0.02941"
"190.601","24025","0.3351","0.02749","0.02951"
"190.701","24027","0.3354","0.02758","0.02961"
"190.801","24029","0.3356","0.02771","0.02971"
"190.901","24032","0.3359","0.02781","0.02981"
"191.001","24035","0.3361","0.02790","0.02992"
"191.101","24037","0.3364","0.02800","0.03001"
"191.201","24040","0.3366","0.02809","0.03012"
"191.301","24043","0.3369","0.02817","0.03022"
"191.401","24045","0.3371","0.02826","0.03032"
"191.501","24047","0.3374","0.02834","0.03042"
"191.601","24049","0.3376","0.02842","0.03052"
"191.701","24051","0.3379","0.02852","0.03061"
"191.801","24054","0.3381","0.02859","0.03071"
"191.901","24056","0.3384","0.02867","0.03081"
"192.001","24059","0.3386","0.02876","0.03091"
"192.101","24062","0.3389","0.02885","0.03101"
"192.201","24064","0.3391","0.02893","0.03111"
"192.301","24065","0.3394","0.02902","0.03121"
"192.401","24068","0.3396","0.02909","0.03131"
"192.501","24071","0.3399","0.02919","0.03141"
"192.601","24072","0.3401","0.02928","0.03151"
"192.701","24075","0.3404","0.02938","0.03161"
"192.801","24077","0.3406","0.02947","0.03171"
"192.901","24080","0.3409","0.02956","0.03181"
"193.001","24082","0.3411","0.02968","0.03192"
"193.101","24084","0.3414","0.02978","0.03202"
"193.201","24087","0.3416","0.02988","0.03212"
"193.301","24089","0.3419","0.02998","0.03221"
"193.401","24091","0.3421","0.03007","0.03231"
"193.501","24093","0.3424","0.03017","0.03241"
"193.601","24096","0.3426","0.03026","0.03251"
"193.701","24098","0.3429","0.03036","0.03261"
"193.801","24100","0.3431","0.03046","0.03271"
"193.901","24102","0.3434","0.03056","0.03281"
"194.001","24105","0.3436","0.03066","0.03292"
"194.101","24107","0.3439","0.03076","0.03302"
"194.201","24109","0.3441","0.03085","0.03311"
"194.301","24111","0.3444","0.03093","0.03322"
"194.401","24114","0.3446","0.03103","0.03332"
"194.501","24115","0.3449","0.03114","0.03342"
"194.601","24117","0.3451","0.03124","0.03352"
"194.701","24120","0.3454","0.03134","0.03362"
"194.801","24122","0.3456","0.03144","0.03371"
"194.901","24123","0.3459","0.03154","0.03381"
"195.001","24126","0.3461","0.03164","0.03392"
"195.101","24128","0.3464","0.03173","0.03401"
"195.201","24130","0.3466","0.03184","0.03412"
"195.301","24131","0.3469","0.03192","0.03422"
"195.401","24134","0.3471","0.03201","0.03432"
"195.501","24136","0.3474","0.03211","0.03442"
"195.601","24137","0.3476","0.03220","0.03452"
"195.701","24139","0.3479","0.03230","0.03462"
"195.801","24143","0.3481","0.03238","0.03473"
"195.901","24144","0.3484","0.03247","0.03483"
"196.001","24146","0.3486","0.03255","0.03493"
"196.101","24148","0.3489","0.03265","0.03503"
"196.201","24151","0.3491","0.03273","0.03512"
"196.301","24153","0.3494","0.03283","0.03522"
"196.401","24154","0.3496","0.03291","0.03533"
"196.501","24157","0.3499","0.03302","0.03543"
"196.601","24159","0.3501","0.03310","0.03553"
"196.701","24160","0.3504","0.03321","0.03563"
"196.801","24161","0.3506","0.03331","0.03574"
"196.901","24164","0.3509","0.03341","0.03584"
"197.001","24166","0.3511","0.03349","0.03594"
"197.101","24168","0.3514","0.03359","0.03604"
"197.201","24170","0.3516","0.03367","0.03614"
"197.301","24172","0.3519","0.03377","0.03625"
"197.401","24172","0.3521","0.03386","0.03635"
"197.501","24175","0.3524","0.03396","0.03645"
"197.601","24177","0.3526","0.03404","0.03654"
"197.701","24178","0.3529","0.03414","0.03664"
"197.801","24180","0.3531","0.03424","0.03675"
"197.901","24182","0.3534","0.03434","0.03685"
"198.001","24185","0.3536","0.03444","0.03695"
"198.101","24186","0.3539","0.03454","0.03705"
"198.201","24188","0.3541","0.03463","0.03716"
"198.301","24190","0.3544","0.03473","0.03726"
"198.401","24191","0.3546","0.03483","0.03736"
"198.501","24193","0.3549","0.03491","0.03747"
"198.601","24195","0.3551","0.03503","0.03757"
"198.701","24197","0.3554","0.03513","0.03767"
"198.801","24199","0.3556","0.03523","0.03778"
"198.901","24201","0.3559","0.03533","0.03788"
"199.001","24202","0.3561","0.03543","0.03797"
"199.101","24203","0.3564","0.03553","0.03807"
"199.201","24205","0.3566","0.03562","0.03818"
"199.301","24207","0.3569","0.03571","0.03828"
"199.401","24209","0.3571","0.03581","0.03839"
"199.501","24210","0.3574","0.03592","0.03849"
"199.601","24212","0.3576","0.03601","0.03859"
"199.701","24214","0.3579","0.03613","0.03870"
"199.801","24215","0.3581","0.03625","0.03880"
"199.901","24216","0.3584","0.03634","0.03891"
"200.001","24218","0.3586","0.03645","0.03901"
"200.101","24220","0.3589","0.03654","0.03911"
"200.201","24221","0.3591","0.03664","0.03922"
"200.301","24223","0.3594","0.03674","0.03932"
"200.401","24225","0.3596","0.03684","0.03941"
"200.501","24227","0.3599","0.03692","0.03952"
"200.601","24228","0.3601","0.03701","0.03963"
"200.701","24229","0.3604","0.03712","0.03973"
"200.801","24231","0.3606","0.03722","0.03984"
"200.901","24232","0.3609","0.03731","0.03994"
"201.001","24233","0.3611","0.03741","0.04004"
"201.101","24236","0.3614","0.03750","0.04015"
"201.201","24237","0.3616","0.03758","0.04026"
"201.301","24238","0.3619","0.03766","0.04036"
"201.401","24239","0.3621","0.03775","0.04047"
"201.501","24241","0.3624","0.03785","0.04057"
"201.601","24242","0.3626","0.03794","0.04068"
"201.701","24243","0.3629","0.03803","0.04077"
"201.801","24245","0.3631","0.03812","0.04088"
"201.901","24247","0.3634","0.03822","0.04098"
"202.001","24248","0.3636","0.03830","0.04109"
"202.101","24249","0.3639","0.03839","0.04120"
"202.201","24251","0.3641","0.03848","0.04130"
"202.301","24252","0.3644","0.03857","0.04141"
"202.401","24252","0.3646","0.03867","0.04151"
"202.483","24254","0.3648","0.03874","0.04160"
"232.490","23509","0.3649","0.03949","0.04160"
"232.519","23508","0.3649","0.03949","0.04160"
"232.619","23511","0.3650","0.03947","0.04160"
"232.675","23562","0.3651","0.03947","0.04160"
"232.718","23613","0.3653","0.03948","0.04160"
"232.775","23663","0.3654","0.03949","0.04160"
"232.833","23713","0.3655","0.03950","0.04160"
"232.895","23763","0.3657","0.03951","0.04160"
"232.958","23814","0.3659","0.03953","0.04160"
"233.025","23864","0.3660","0.03956","0.04160"
"233.095","23915","0.3662","0.03958","0.04160"
"233.172","23965","0.3664","0.03961","0.04160"
"233.254","24015","0.3666","0.03964","0.04160"
"233.344","24065","0.3668","0.03969","0.04160"
"233.444","24115","0.3671","0.03973","0.04160"
"233.544","24158","0.3673","0.03978","0.04160"
"233.644","24195","0.3676","0.03985","0.04160"
"233.744","24227","0.3678","0.03997","0.04160"
"233.844","24255","0.3681","0.04000","0.04160"
"233.944","24278","0.3683","0.04013","0.04160"
"234.044","24296","0.3686","0.04021","0.04160"
"234.144","24313","0.3688","0.04021","0.04160"
"234.244","24327","0.3691","0.04034","0.04160"
"234.344","24337","0.3693","0.04036","0.04160"
"234.444","24346","0.3696","0.04046","0.04160"
"234.544","24355","0.3698","0.04055","0.04160"
"234.644","24361","0.3701","0.04068","0.04160"
"234.744","24366","0.3703","0.04071","0.04160"
"234.844","24369","0.3706","0.04082","0.04160"
"234.944","24373","0.3708","0.04090","0.04160"
"235.044","24376","0.3711","0.04102","0.04160"
"235.144","24377","0.3713","0.04110","0.04160"
"235.244","24379","0.3716","0.04120","0.04160"
"235.344","24381","0.3718","0.04131","0.04160"
"235.444","24381","0.3721","0.04140","0.04160"
"235.544","24382","0.3723","0.04150","0.04160"
"235.644","24383","0.3726","0.04161","0.04160"
"235.744","24383","0.3728","0.04173","0.04160"
"235.844","24382","0.3731","0.04183","0.04160"
"235.944","24382","0.3733","0.04194","0.04160"
"236.044","24383","0.3736","0.04205","0.04160"
"236.144","24383","0.3738","0.04216","0.04160"
"236.244","24381","0.3741","0.04226","0.04160"
"236.344","24382","0.3743","0.04237","0.04160"
"236.444","24382","0.3746","0.04247","0.04160"
"236.544","24381","0.3748","0.04258","0.04160"
"236.644","24380","0.3751","0.04268","0.04160"
"236.744","24380","0.3753","0.04279","0.04160"
"236.844","24380","0.3756","0.04288","0.04160"
"236.944","24379","0.3758","0.04299","0.04160"
"237.044","24378","0.3761","0.04309","0.04160"
"237.144","24379","0.3763","0.04318","0.04160"
"237.244","24378","0.3766","0.04326","0.04160"
"237.344","24377","0.3768","0.04336","0.04160"
"237.444","24377","0.3771","0.04347","0.04160"
"237.544","24377","0.3773","0.04356","0.04160"
"237.644","24376","0.3776","0.04366","0.04160"
"237.744","24375","0.3778","0.04377","0.04160"
"237.844","24375","0.3781","0.04388","0.04160"
"237.944","24375","0.3783","0.04396","0.04160"
"238.044","24375","0.3786","0.04405","0.04160"
"238.144","24373","0.3788","0.04415","0.04160"
"238.244","24374","0.3791","0.04426","0.04160"
"238.344","24373","0.3793","0.04435","0.04160"
"238.444","24372","0.3796","0.04446","0.04160"
"238.544","24372","0.3798","0.04456","0.04160"
"238.644","24372","0.3801","0.04466","0.04160"
"238.744","24372","0.3803","0.04477","0.04160"
"238.844","24371","0.3806","0.04487","0.04160"
"238.944","24371","0.3808","0.04497","0.04160"
"239.044","24370","0.3811","0.04507","0.04160"
"239.144","24370","0.3813","0.04518","0.04160"
"239.244","24370","0.3816","0.04528","0.04160"
"239.344","24370","0.3818","0.04537","0.04160"
"239.444","24370","0.3821","0.04547","0.04160"
"239.544","24369","0.3823","0.04557","0.04160"
"239.644","24369","0.3826","0.04567","0.04160"
"239.744","24369","0.3828","0.04576","0.04160"
"239.844","24368","0.3831","0.04587","0.04160"
"239.944","24368","0.3833","0.04597","0.04160"
"240.044","24367","0.3836","0.04607","0.04160"
"240.144","24367","0.3838","0.04617","0.04160"
"240.244","24367","0.3841","0.04628","0.04160"
"240.344","24367","0.3843","0.04640","0.04160"
"240.444","24367","0.3846","0.04650","0.04160"
"240.544","24367","0.3848","0.04661","0.04160"
"240.644","24366","0.3851","0.04671","0.04160"
"240.744","24366","0.3853","0.04684","0.04160"
"240.844","24365","0.3856","0.04694","0.04160"
"240.944","24365","0.3858","0.04703","0.04160"
"241.044","24366","0.3861","0.04715","0.04160"
"241.144","24365","0.3863","0.04726","0.04160"
"241.244","24365","0.3866","0.04739","0.04160"
"241.344","24365","0.3868","0.04750","0.04160"
"241.444","24364","0.3871","0.04761","0.04160"
"241.544","24364","0.3873","0.04773","0.04160"
"241.644","24364","0.3876","0.04785","0.04160"
"241.744","24363","0.3878","0.04796","0.04160"
"241.844","24363","0.3881","0.04810","0.04160"
"241.944","24362","0.3883","0.04820","0.04160"
"242.044","24362","0.3886","0.04830","0.04160"
"242.144","24362","0.3888","0.04842","0.04160"
"242.244","24361","0.3891","0.04852","0.04160"
"242.344","24362","0.3893","0.04862","0.04160"
"242.444","24361","0.3896","0.04874","0.04160"
"242.544","24360","0.3898","0.04886","0.04160"
"242.644","24360","0.3901","0.04898","0.04160"
"242.744","24360","0.3903","0.04907","0.04160"
"242.844","24360","0.3906","0.04918","0.04160"
"242.944","24360","0.3908","0.04928","0.04160"
"243.044","24360","0.3911","0.04939","0.04160"
"243.144","24360","0.3913","0.04952","0.04160"
"243.244","24359","0.3916","0.04961","0.04160"
"243.344","24359","0.3918","0.04972","0.04160"
"243.444","24359","0.3921","0.04982","0.04160"
"243.544","24358","0.3923","0.04993","0.04160"
"243.644","24358","0.3926","0.05004","0.04160"
"243.744","24358","0.3928","0.05015","0.04160"
"243.844","24358","0.3931","0.05025","0.04160"
"243.944","24357","0.3933","0.05036","0.04160"
"244.044","24357","0.3936","0.05048","0.04160"
"244.144","24356","0.3938","0.05059","0.04160"
"244.244","24356","0.3941","0.05070","0.04160"
"244.344","24355","0.3943","0.05080","0.04160"
"244.444","24354","0.3946","0.05090","0.04160"
"244.544","24354","0.3948","0.05101","0.04160"
"244.644","24353","0.3951","0.05112","0.04160"
"244.744","24353","0.3953","0.05124","0.04160"
"244.844","24353","0.3956","0.05135","0.04160"
"244.944","24352","0.3958","0.05144","0.04160"
"245.044","24350","0.3961","0.05155","0.04160"
"245.144","24351","0.3963","0.05167","0.04160"
"245.244","24350","0.3966","0.05179","0.04160"
"245.344","24349","0.3968","0.05189","0.04160"
"245.444","24349","0.3971","0.05201","0.04160"
"245.544","24349","0.3973","0.05212","0.04160"
"245.644","24349","0.3976","0.05223","0.04160"
"245.744","24347","0.3978","0.05233","0.04160"
"245.844","24347","0.3981","0.05243","0.04160"
"245.944","24347","0.3983","0.05254","0.04160"
"246.044","24346","0.3986","0.05265","0.04160"
"246.144","24345","0.3988","0.05276","0.04160"
"246.244","24345","0.3991","0.05287","0.04160"
"246.344","24345","0.3993","0.05298","0.04160"
"246.444","24343","0.3996","0.05312","0.04160"
"246.544","24342","0.3998","0.05323","0.04160"
"246.644","24342","0.4001","0.05335","0.04160"
"246.744","24341","0.4003","0.05347","0.04160"
"246.844","24339","0.4006","0.05359","0.04160"
"246.944","24339","0.4008","0.05372","0.04160"
"247.044","24339","0.4011","0.05383","0.04160"
"247.144","24337","0.4013","0.05394","0.04160"
"247.244","24337","0.4016","0.05406","0.04160"
"247.344","24336","0.4018","0.05417","0.04160"
"247.444","24336","0.4021","0.05430","0.04160"
"247.544","24333","0.4023","0.05443","0.04160"
"247.644","24333","0.4026","0.05453","0.04160"
"247.744","24332","0.4028","0.05463","0.04160"
"247.844","24331","0.4031","0.05473","0.04160"
"247.944","24329","0.4033","0.05482","0.04160"
"248.044","24329","0.4036","0.05494","0.04160"
"248.144","24329","0.4038","0.05504","0.04160"
"248.244","24327","0.4041","0.05517","0.04160"
"248.344","24326","0.4043","0.05528","0.04160"
"248.444","24326","0.4046","0.05537","0.04160"
"248.544","24324","0.4048","0.05548","0.04160"
"248.644","24322","0.4051","0.05559","0.04160"
"248.744","24321","0.4053","0.05567","0.04160"
"248.844","24321","0.4056","0.05578","0.04160"
"248.944","24320","0.4058","0.05588","0.04160"
"249.044","24318","0.4061","0.05598","0.04160"
"249.144","24317","0.4063","0.05611","0.04160"
"249.244","24315","0.4066","0.05622","0.04160"
"249.344","24313","0.4068","0.05632","0.04160"
"249.444","24312","0.4071","0.05642","0.04160"
"249.544","24311","0.4073","0.05653","0.04160"
"249.644","24309","0.4076","0.05663","0.04160"
"249.744","24308","0.4078","0.05672","0.04160"
"249.844","24306","0.4081","0.05683","0.04160"
"249.944","24305","0.4083","0.05693","0.04160"
"250.044","24303","0.4086","0.05704","0.04160"
"250.144","24301","0.4088","0.05713","0.04160"
"250.244","24299","0.4091","0.05722","0.04160"
"250.344","24297","0.4093","0.05731","0.04160"
"250.444","24295","0.4096","0.05740","0.04160"
"250.544","24294","0.4098","0.05751","0.04160"
"250.644","24292","0.4101","0.05761","0.04160"
"250.744","24290","0.4103","0.05771","0.04160"
"250.844","24288","0.4106","0.05782","0.04160"
"250.944","24286","0.4108","0.05793","0.04160"
"251.044","24283","0.4111","0.05804","0.04160"
"251.144","24281","0.4113","0.05814","0.04160"
"251.244","24279","0.4116","0.05823","0.04160"
"251.344","24277","0.4118","0.05835","0.04160"
"251.444","24275","0.4121","0.05845","0.04160"
"251.544","24273","0.4123","0.05856","0.04160"
"251.644","24271","0.4126","0.05867","0.04160"
"251.744","24268","0.4128","0.05877","0.04160"
"251.844","24266","0.4131","0.05888","0.04160"
"251.944","24263","0.4133","0.05900","0.04160"
"252.044","24260","0.4136","0.05911","0.04160"
"252.144","24258","0.4138","0.05922","0.04160"
"252.244","24255","0.4141","0.05935","0.04160"
"252.344","24253","0.4143","0.05947","0.04160"
"252.444","24249","0.4146","0.05958","0.04160"
"252.544","24246","0.4148","0.05969","0.04160"
"252.644","24243","0.4151","0.05978","0.04160"
"252.744","24240","0.4153","0.05988","0.04160"
"252.844","24236","0.4156","0.05999","0.04160"
"252.944","24233","0.4158","0.06007","0.04160"
"253.044","24230","0.4161","0.06018","0.04160"
"253.144","24226","0.4163","0.06027","0.04160"
"253.244","24223","0.4166","0.06036","0.04160"
"253.344","24219","0.4168","0.06045","0.04160"
"253.444","24215","0.4171","0.06056","0.04160"
"253.544","24211","0.4173","0.06065","0.04160"
"253.644","24207","0.4176","0.06074","0.04160"
"253.744","24204","0.4178","0.06085","0.04160"
"253.844","24199","0.4181","0.06094","0.04160"
"253.944","24196","0.4183","0.06102","0.04160"
"254.044","24191","0.4186","0.06111","0.04160"
"254.144","24187","0.4188","0.06119","0.04160"
"254.244","24181","0.4191","0.06130","0.04160"
"254.344","24177","0.4193","0.06139","0.04160"
"254.444","24172","0.4196","0.06148","0.04160"
"254.544","24167","0.4198","0.06157","0.04160"
"254.644","24162","0.4201","0.06165","0.04160"
"254.744","24157","0.4203","0.06174","0.04160"
"254.844","24152","0.4206","0.06183","0.04160"
"254.944","24146","0.4208","0.06194","0.04160"
"255.044","24140","0.4211","0.06203","0.04160"
"255.144","24135","0.4213","0.06212","0.04160"
"255.244","24129","0.4216","0.06221","0.04160"
"255.344","24123","0.4218","0.06229","0.04160"
"255.444","24117","0.4221","0.06236","0.04160"
"255.544","24111","0.4223","0.06246","0.04160"
"255.644","24104","0.4226","0.06253","0.04160"
"255.744","24098","0.4228","0.06260","0.04160"
"255.844","24092","0.4231","0.06268","0.04160"
"255.944","24085","0.4233","0.06278","0.04160"
"256.044","24079","0.4236","0.06285","0.04160"
"256.144","24072","0.4238","0.06292","0.04160"
"256.244","24065","0.4241","0.06299","0.04160"
"256.344","24058","0.4243","0.06307","0.04160"
"256.444","24052","0.4246","0.06315","0.04160"
"256.544","24045","0.4248","0.06321","0.04160"
"256.644","24036","0.4251","0.06329","0.04160"
"256.744","24029","0.4253","0.06336","0.04160"
"256.844","24021","0.4256","0.06343","0.04160"
"256.944","24013","0.4258","0.06352","0.04160"
"257.044","24004","0.4261","0.06358","0.04160"
"257.144","23997","0.4263","0.06364","0.04160"
"257.244","23990","0.4266","0.06370","0.04160"
